X,Y,OBJECTID,CODIGO_EST,UF,ENTIDADE_R,CORPO_DAGU,AMBIENTE,NU1IQA,ME1IQA,MI1IQA,MA1IQA,SD1IQA,LATITUDE,LONGITUDE
-46.8694,-21.8830999993468,1132,JAMI02300,SP,CETESB,Rio Jaguari-Mirim,1,23,55,40,68,8,-21.8831,-46.8694
-46.7203,-22.082199999342,1133,JAMI02100,SP,CETESB,Rio Jaguari-Mirim,1,29,59,37,73,9,-22.0822,-46.7203
-48.06833,-24.7080599992829,1134,JAIN02800,SP,CETESB,Rio Jacupiranguinha,1,17,46,36,54,6,-24.70806,-48.06833
-48.11917,-24.7297199992824,1135,JAIN02500,SP,CETESB,Rio Jacupiranguinha,1,24,61,45,77,7,-24.72972,-48.11917
-47.2778,-22.6621999993285,1136,JAGR02800,SP,CETESB,Rio Jaguari,1,84,57,39,80,9,-22.6622,-47.2778
-47.1519,-22.6988999993276,1137,JAGR02500,SP,CETESB,Rio Jaguari,1,82,57,35,77,9,-22.6989,-47.1519
-47.01417,-22.7041699993275,1138,JAGR02400,SP,CETESB,Rio Jaguari,1,36,52,37,62,6,-22.70417,-47.01417
-46.97139,-22.7122199993273,1139,JAGR02300,SP,CETESB,Rio Jaguari,1,46,58,33,73,9,-22.71222,-46.97139
-46.89778,-22.7466699993265,1140,JAGR02200,SP,CETESB,Rio Jaguari,1,45,62,39,71,6,-22.74667,-46.89778
-46.6097,-22.8766999993236,1141,JAGR02100,SP,CETESB,Rio Jaguari,1,84,40,21,66,9,-22.8767,-46.6097
-46.54361,-22.9083299993228,1142,JAGR02010,SP,CETESB,Rio Jaguari,1,45,60,41,76,10,-22.90833,-46.54361
-46.42806,-22.9149999993227,1143,JAGR00005,SP,CETESB,Rio Jaguari,1,40,77,56,88,8,-22.915,-46.42806
-46.02384,-22.8983599993231,1144,JAGR00002,SP,CETESB,Rio Jaguari,1,40,63,44,81,10,-22.89836,-46.02384
-46.0275,-23.1936099993163,1145,JAGJ00900,SP,CETESB,Reservatório do Jaguari,2,38,84,65,93,5,-23.19361,-46.0275
-46.2339,-23.293899999314,1146,JAGJ00200,SP,CETESB,Reservatório do Jaguari,2,83,70,44,90,11,-23.2939,-46.2339
-45.9136,-23.1724999993168,1147,JAGI02900,SP,CETESB,Rio Jaguari,1,83,58,33,72,9,-23.1725,-45.9136
-40.19973,-20.1488899993892,1149,JAC2C005,ES,IEMA,Rio Jacaraípe,1,35,54,36,80,11,-20.14889,-40.19973
-40.18866,-20.154659999389,1150,JAC2C001,ES,IEMA,Rio Jacaraípe,1,39,55,42,75,8,-20.15466,-40.18866
-40.54314,-20.637009999377,1151,JAB1E010,ES,IEMA,Rio Conceição,1,30,71,55,80,7,-20.63701,-40.54314
-40.56283,-20.6416699993769,1152,JAB1E005,ES,AGERH,Rio Jabuti,1,33,71,48,80,7,-20.64167,-40.56283
-40.56284,-20.6427899993768,1153,JAB1C005,ES,IEMA,Rio Jabuti,1,27,68,50,79,7,-20.64279,-40.56284
-45.57139,-23.4183299993112,1154,IUNA00950,SP,CETESB,Braço do Paraibuna,1,33,89,80,93,3,-23.41833,-45.57139
-43.30694,-15.7483299995065,1155,IU001,MG,IGAM,Informação não disponível,1,18,64,43,79,9,-15.74833,-43.30694
-40.50731,-11.1648899996411,1156,ITPROU050,BA,INGÁ,Rio do Ouro,1,16,79,69,91,5,-11.16489,-40.50731
-39.50972,-11.0952499996432,1157,ITPPEX500,BA,INGÁ,Rio Peixe,1,17,59,32,76,12,-11.09525,-39.50972
-39.71611,-10.6511399996568,1158,ITPJCI050,BA,INGÁ,Rio Jacurici,1,14,58,30,72,12,-10.65114,-39.71611
-37.63128,-11.8076399996216,1159,ITPITP900,BA,INGÁ,Rio Itapicuru,1,17,67,53,75,7,-11.80764,-37.63128
-37.90178,-11.6887799996252,1160,ITPITP800,BA,INGÁ,Rio Itapicuru,1,16,70,64,78,3,-11.68878,-37.90178
-38.255,-11.3218899996363,1161,ITPITP700,BA,INGÁ,Rio Itapicuru,1,16,71,63,83,6,-11.32189,-38.255
-38.51258,-11.0974699996431,1162,ITPITP600,BA,INGÁ,Rio Itapicuru,1,16,68,59,75,5,-11.09747,-38.51258
-38.7565,-11.0254199996453,1163,ITPITP500,BA,INGÁ,Rio Itapicuru,1,17,68,59,74,4,-11.02542,-38.7565
-39.36164,-10.9465799996477,1164,ITPITP400,BA,INGÁ,Rio Itapicuru,1,14,70,57,81,9,-10.94658,-39.36164
-39.62511,-10.9649999996471,1165,ITPITP330,BA,INGÁ,Rio Itapicuru,1,16,55,42,80,9,-10.965,-39.62511
-39.73803,-10.9511899996476,1166,ITPITP300,BA,INGÁ,Rio Itapicuru,1,14,68,45,82,9,-10.95119,-39.73803
-40.18367,-10.4138099996641,1167,ITPITP050,BA,INGÁ,Rio Itapicuru,1,13,63,54,77,7,-10.41381,-40.18367
-40.48714,-11.2042799996399,1168,ITPITM050,BA,INGÁ,Rio Itapicuru mirim,1,17,33,16,75,16,-11.20428,-40.48714
-40.36003,-10.8206399996516,1169,ITPITA100,BA,INGÁ,Rio Itapicuru Açu,1,14,71,63,77,5,-10.82064,-40.36003
-39.35611,-10.4799999996621,1170,ITPCRC050,BA,INGÁ,Rio Cariaçá,2,16,68,61,76,5,-10.48,-39.35611
-40.34189,-10.5980799996584,1171,ITPAIP050,BA,INGÁ,Rio Aipim,1,16,75,64,85,7,-10.59808,-40.34189
-40.93911,-20.9987499993681,1172,ITP2C060,ES,IEMA,Rio Muqui,1,35,62,32,78,11,-20.99875,-40.93911
-41.17282,-20.6987099993755,1173,ITP2C040,ES,IEMA,Rio Itapemirim,1,35,62,41,85,10,-20.69871,-41.17282
-41.07462,-20.9178899993701,1174,ITP1E050,ES,IEMA,Rio Itapemirim,1,22,55,45,63,6,-20.91789,-41.07462
-40.9146,-20.9821899993685,1175,ITP1D055,ES,IEMA,Rio Itapemirim,1,14,62,44,72,10,-20.98219,-40.9146
-41.09838,-20.8637699993714,1176,ITP1D045,ES,IEMA,Rio Itapemirim,1,35,56,42,73,7,-20.86377,-41.09838
-41.18751,-20.7494499993742,1177,ITP1D035,ES,IEMA,Rio Itapemirim,1,22,68,52,76,8,-20.74945,-41.18751
-41.26871,-20.759439999374,1178,ITP1C030,ES,IEMA,Rio Itapemirim,1,36,66,44,87,9,-20.75944,-41.26871
-40.37908,-20.3209699993849,1179,ITG1C002,ES,IEMA,Rio Itanguá,1,30,21,12,65,10,-20.32097,-40.37908
-41.67896,-21.122779999365,1180,ITB1E005,ES,IEMA,Rio Itabapoana,1,31,69,40,88,10,-21.12278,-41.67896
-41.3088,-21.2220899993626,1181,ITB1C015,ES,IEMA,Rio Itabapoana,1,33,64,36,85,11,-21.22209,-41.3088
-41.46292,-21.2060199993631,1182,ITB1C010,ES,IEMA,Rio Itabapoana,1,32,65,38,81,10,-21.20602,-41.46292
-49.05322,-25.4244399992678,1183,65003895,PR,Águas Paraná,Rio do Meio,1,26,46,26,68,11,-25.42444,-49.05322
-49.12004,-25.3776999992687,1184,65001150,PR,Águas Paraná,Rio Canguiri,1,35,47,33,58,7,-25.3777,-49.12004
-49.08608,-25.3713099992689,1185,65001000,PR,Águas Paraná,Rio Pequeno,1,36,47,37,59,6,-25.37131,-49.08608
-49.05576,-25.3952599992684,1186,65000900,PR,Águas Paraná,Rio Iguaçu,1,34,57,45,69,5,-25.39526,-49.05576
-54.5831,-25.5499999992652,1187,64925100,PR,Águas Paraná,Rio Paraná,1,16,60,42,79,11,-25.55,-54.5831
-54.0797,-25.2907999992705,1188,64897500,PR,Águas Paraná,Rio Alegria,1,13,64,49,82,10,-25.2908,-54.0797
-53.77417,-24.7547199992819,1189,64863520,PR,Águas Paraná,Rio Toledo,1,19,46,24,61,8,-24.75472,-53.77417
-53.68889,-24.7380599992822,1190,64863360,PR,Águas Paraná,Rio Toledo,1,17,69,64,77,4,-24.73806,-53.68889
-53.66417,-24.751389999282,1191,64863040,PR,Águas Paraná,Rio Toledo,1,17,70,60,78,5,-24.75139,-53.66417
-53.75,-23.9713899992989,1192,64833000,PR,Águas Paraná,Rio Xambrê,1,13,68,46,91,11,-23.97139,-53.75
-53.1575,-24.4041999992894,1193,64799500,PR,Águas Paraná,Rio Piquiri,1,16,66,53,91,10,-24.4042,-53.1575
-53.1667,-24.516699999287,1194,64795000,PR,Águas Paraná,Rio Piquiri,1,14,67,51,93,11,-24.5167,-53.1667
-52.9331,-24.6166999992848,1195,64785000,PR,Águas Paraná,Rio Goio Bango ou Tricolor,1,22,55,27,78,12,-24.6167,-52.9331
-52.7914,-24.5963999992853,1196,64775050,PR,Águas Paraná,Rib. Campina,1,17,64,41,90,12,-24.5964,-52.7914
-52.7028,-24.748599999282,1197,64775000,PR,Águas Paraná,Rio Cantu,1,18,63,40,83,13,-24.7486,-52.7028
-52.7628,-24.8660999992795,1198,64771500,PR,Águas Paraná,Rio Piquiri,1,20,63,42,83,11,-24.8661,-52.7628
-52.66528,-23.3244399993133,1199,64685000,PR,Águas Paraná,Rio Ivaí,1,13,66,42,88,15,-23.32444,-52.66528
-49.25157,-25.6223699992637,1200,64682000,PR,Águas Paraná,Rio dos Indios,1,15,64,54,92,11,-25.62237,-49.25157
-52.11722,-23.6747199993054,1201,64675002,PR,Águas Paraná,Rio Ivaí,1,17,67,46,93,14,-23.67472,-52.11722
-52.1831,-23.8280999993021,1202,64673000,PR,Águas Paraná,Rio Mourão,1,20,61,39,92,11,-23.8281,-52.1831
-52.4164,-24.0652999992968,1203,64671950,PR,Águas Paraná,Rio do Campo,1,18,60,50,71,5,-24.0653,-52.4164
-51.95,-24.0166999992979,1204,64659000,PR,Águas Paraná,Rio Corumbatai,1,16,69,55,94,10,-24.0167,-51.95
-51.6227,-24.0416999992973,1205,64655000,PR,Águas Paraná,Rio Ivaí,1,15,71,51,91,13,-24.0417,-51.6227
-51.77,-24.7669399992816,1206,64634000,PR,Águas Paraná,Rio Ernesto,1,14,67,58,92,11,-24.76694,-51.77
-49.07304,-25.6413199992633,1207,64625000,PR,Águas Paraná,Rio Ivaí,1,15,67,50,93,12,-25.64132,-49.07304
-49.07304,-25.6413199992633,1208,64620000,PR,Águas Paraná,Rio dos Patos,1,18,58,44,88,10,-25.64132,-49.07304
-52.07806,-22.856939999324,1209,64550000,PR,Águas Paraná,Rio Pirapó,1,16,62,47,88,11,-22.85694,-52.07806
-51.845,-23.3257999993133,1210,64541000,PR,Águas Paraná,Rib. Pirapo,1,21,57,32,79,11,-23.3258,-51.845
-51.49583,-23.4941699993095,1211,64529900,PR,Águas Paraná,Rio Caviúna,1,17,58,46,72,6,-23.49417,-51.49583
-50.9667,-23.2830999993143,1212,64508500,PR,Águas Paraná,Rio Congonhas,1,20,60,31,91,12,-23.2831,-50.9667
-50.0764,-23.250799999315,1213,64507100,PR,Águas Paraná,Rio Jacutinga,1,19,60,52,89,10,-23.2508,-50.0764
-51.19611,-23.3544399993127,1214,64504591,PR,Águas Paraná,Ribeirão Cafezal,1,17,58,42,81,9,-23.35444,-51.19611
-50.82417,-23.4391699993107,1215,64504100,PR,Águas Paraná,Rio Jataizinho,1,14,56,25,90,14,-23.43917,-50.82417
-50.8833,-23.649999999306,1216,64501000,PR,Águas Paraná,Rio Tibagi,1,16,63,40,83,11,-23.65,-50.8833
-50.0889,-24.749699999282,1217,64477600,PR,Águas Paraná,Rio Iapó,1,18,61,47,89,9,-24.7497,-50.0889
-50.49361,-24.7049999992829,1219,64460000,PR,Águas Paraná,Rio Capivari,1,14,70,57,92,12,-24.705,-50.49361
-49.94111,-24.9597199992775,1220,64449500,PR,Águas Paraná,Rio Pitangui,2,14,69,50,88,10,-24.95972,-49.94111
-50.39056,-24.9438899992779,1221,64447000,PR,Águas Paraná,Rio Tibagi,1,21,65,49,86,10,-24.94389,-50.39056
-50.38889,-25.0755599992751,1222,64444000,PR,Águas Paraná,Rio Tibagi,1,14,70,47,85,12,-25.07556,-50.38889
-49.46667,-24.0330599992975,1226,64231000,PR,Águas Paraná,Rio Itararé,1,14,63,43,94,15,-24.03306,-49.46667
-47.67988,-16.0469899994981,1227,60492200,DF,ADASA,Informação não disponível,1,19,71,39,91,11,-16.04699,-47.67988
-47.74427,-16.050969999498,1228,60492000,DF,ADASA,Informação não disponível,1,19,72,54,87,9,-16.05097,-47.74427
-47.68538,-16.0356999994985,1229,60491000,DF,ADASA,Informação não disponível,1,19,72,45,86,10,-16.0357,-47.68538
-47.72289,-15.8926399995024,1230,60480550,DF,ADASA,Informação não disponível,1,18,64,39,91,13,-15.89264,-47.72289
-47.72289,-15.875419999503,1231,60480310,DF,ADASA,Informação não disponível,1,19,73,41,88,12,-15.87542,-47.72289
-47.94428,-15.9406899995011,1232,60478485,DF,ADASA,Informação não disponível,1,17,78,61,90,9,-15.94069,-47.94428
-47.97762,-15.8576399995034,1233,60477800,DF,ADASA,Informação não disponível,1,19,70,50,88,10,-15.85764,-47.97762
-47.70483,-15.8187499995045,1234,60476170,DF,ADASA,Informação não disponível,1,16,71,40,88,11,-15.81875,-47.70483
-47.70066,-15.8095799995048,1235,60476155,DF,ADASA,Informação não disponível,1,18,71,42,85,10,-15.80958,-47.70066
-47.6715,-15.6687499995087,1236,60471185,DF,ADASA,Informação não disponível,1,20,71,49,86,9,-15.66875,-47.6715
-48.00678,-15.8079099995048,1237,60447700,DF,ADASA,Informação não disponível,1,20,72,52,84,9,-15.80791,-48.00678
-44.05069,-18.6446899994278,1238,BV143,MG,IGAM,Rio Paraúna,1,54,74,43,91,10,-18.64469,-44.05069
-44.19178,-18.6718899994271,1239,BV142,MG,IGAM,Rio das Velhas,1,86,57,36,79,12,-18.67189,-44.19178
-44.03839,-19.0106699994182,1240,BV141,MG,IGAM,Rio das Velhas,1,88,53,25,82,12,-19.01067,-44.03839
-44.02942,-19.2305599994126,1241,BV140,MG,IGAM,Ribeirão Jequitibá,1,56,63,39,80,10,-19.23056,-44.02942
-43.82953,-20.0218299993924,1242,BV139,MG,IGAM,Rio das Velhas,1,87,60,39,90,9,-20.02183,-43.82953
-43.92742,-19.5316399994048,1243,BV138,MG,IGAM,Rio das Velhas,1,48,44,27,63,9,-19.53164,-43.92742
-43.91128,-19.5589399994041,1244,BV137,MG,IGAM,Rio das Velhas,1,88,40,15,60,10,-19.55894,-43.91128
-43.90333,-19.4623599994066,1245,BV136,MG,IGAM,Rio Jaboticatubas,1,37,70,39,92,13,-19.46236,-43.90333
-43.79058,-19.6109399994028,1246,BV135,MG,IGAM,Rio Taquaraçu,1,56,71,44,90,11,-19.61094,-43.79058
-43.59692,-19.6889399994008,1247,BV133,MG,IGAM,Rio Vermelho,1,37,60,45,87,9,-19.68894,-43.59692
-43.8745,-19.7007799994005,1248,BV130,MG,IGAM,Ribeirão da Mata,1,55,46,34,58,6,-19.70078,-43.8745
-43.86597,-19.7720799993987,1249,BV105,MG,IGAM,Rio das Velhas,1,88,34,17,60,8,-19.77208,-43.86597
-43.86505,-19.8490199993967,1250,BV083,MG,IGAM,Rio das Velhas,1,88,40,16,61,7,-19.84902,-43.86505
-43.81289,-19.8935599993956,1252,BV076,MG,IGAM,Ribeirão Sabará,1,56,48,34,67,6,-19.89356,-43.81289
-43.82721,-19.9377499993945,1253,BV067,MG,IGAM,Rio das Velhas,1,88,58,38,78,10,-19.93775,-43.82721
-43.81136,-19.9831399993933,1254,BV063,MG,IGAM,Rio das Velhas,1,87,54,37,76,9,-19.98314,-43.81136
-43.82486,-19.9819999993934,1255,BV062,MG,IGAM,Ribeirão Água Suja,1,56,42,28,63,7,-19.982,-43.82486
-43.79269,-20.1375799993895,1256,BV037,MG,IGAM,Rio das Velhas,1,87,59,36,79,9,-20.13758,-43.79269
-43.80331,-20.2239399993873,1257,BV035,MG,IGAM,Rio Itabirito,1,56,51,37,77,9,-20.22394,-43.80331
-43.75189,-20.2075799993877,1258,BV013,MG,IGAM,Rio das Velhas,1,87,70,39,91,11,-20.20758,-43.75189
-45.65389,-23.7777799993032,1260,BURI02950,SP,CETESB,Rio Camburi,1,46,68,58,82,5,-23.77778,-45.65389
-58.63433,-13.5470599995697,1261,BUR118,MT,SEMA,Rio Buriti,1,25,73,62,82,4,-13.54706,-58.63433
-47.2225,-23.648599999306,1262,BUNA02900,SP,CETESB,Rio Una,1,60,48,35,61,6,-23.6486,-47.2225
-57.17275,-15.0772399995255,1263,BUG132,MT,SEMA,Rio dos Bugres,1,32,70,44,88,9,-15.07724,-57.17275
-40.41713,-20.275779999386,1264,BUB2C005,ES,IEMA,Córrego Areinha,1,38,52,33,71,9,-20.27578,-40.41713
-40.3933,-20.2821499993858,1265,BUB1C015,ES,IEMA,Rio Bubu,1,21,36,22,49,8,-20.28215,-40.3933
-40.3965,-20.2832799993858,1266,BUB1C010,ES,IEMA,Rio Bubu,1,38,44,24,71,11,-20.28328,-40.3965
-40.42412,-20.2808399993859,1267,BUB1C001,ES,IEMA,Rio Bubu,1,39,68,55,79,6,-20.28084,-40.42412
-40.13881,-16.5850299994832,1268,BU001,MG,IGAM,Rio Buranhém,1,22,68,52,80,8,-16.58503,-40.13881
-42.53039,-21.7704399993494,1271,BS095,MG,IGAM,Rio Angu,1,14,60,55,67,3,-21.77044,-42.53039
-43.52064,-21.916809999346,1272,BS090,MG,IGAM,Rio do Peixe,1,14,72,64,78,4,-21.91681,-43.52064
-43.66694,-21.7401699993501,1273,BS088,MG,IGAM,Rio Vermelho,1,14,66,44,73,8,-21.74017,-43.66694
-43.76694,-21.8192499993483,1274,BS085,MG,IGAM,Rio do Peixe,1,54,64,44,78,7,-21.81925,-43.76694
-43.39833,-21.7172199993507,1275,BS083,MG,IGAM,Rio Paraibuna,1,56,54,32,72,7,-21.71722,-43.39833
-42.34014,-21.1374999993647,1276,BS081,MG,IGAM,Rio Muriaé,1,55,53,38,78,7,-21.1375,-42.34014
-42.83708,-21.0453299993669,1277,BS077,MG,IGAM,Rio Xopotó,1,56,32,15,47,8,-21.04533,-42.83708
-42.08333,-21.6666699993519,1278,BS075,MG,IGAM,Rio Paraíba do Sul,1,20,71,43,88,11,-21.66667,-42.08333
-43.45528,-21.4872199993562,1279,BS074,MG,IGAM,Rio do Pinho,1,14,68,48,79,8,-21.48722,-43.45528
-43.52603,-21.4877799993562,1280,BS073,MG,IGAM,Ribeirão das Posses,1,56,52,38,72,7,-21.48778,-43.52603
-43.52603,-21.4877799993562,1281,BS072,MG,IGAM,Rio Pirapetinga,1,14,56,44,67,6,-21.48778,-43.52603
-42.92109,-21.1148299993652,1282,BS071,MG,IGAM,Ribeirão Ubá,1,56,34,13,49,8,-21.11483,-42.92109
-42.65817,-21.8684999993471,1283,BS070,MG,IGAM,Rio Paraíba do Sul,1,14,64,53,74,7,-21.8685,-42.65817
-43.12428,-22.9306399993223,1284,BS062,MG,IGAM,Rio Paraíba do Sul,1,14,64,47,77,9,-22.93064,-43.12428
-43.39506,-21.8836099993467,1285,BS061,MG,IGAM,Rio do Peixe,1,54,70,47,82,8,-21.88361,-43.39506
-43.16806,-22.1055599993415,1286,BS060,MG,IGAM,Rio Paraíba do Sul,1,55,60,43,76,8,-22.10556,-43.16806
-42.44014,-21.1498099993644,1287,BS059,MG,IGAM,Rio Muriaé,1,54,64,40,78,9,-21.14981,-42.44014
-42.33089,-21.1238899993651,1288,BS058,MG,IGAM,Rio Glória,1,54,67,48,79,7,-21.12389,-42.33089
-42.21456,-21.1491399993644,1289,BS057,MG,IGAM,Rio Muriaé,1,54,62,40,80,8,-21.14914,-42.21456
-42.01017,-20.9007499993705,1290,BS056,MG,IGAM,Rio Carangola,1,52,66,36,90,12,-20.90075,-42.01017
-42.25567,-21.4942799993561,1291,BS054,MG,IGAM,Rio Pomba,1,52,69,47,90,10,-21.49428,-42.25567
-42.76747,-21.9210599993459,1292,BS052,MG,IGAM,Rio Paraíba do Sul,1,14,72,62,82,7,-21.92106,-42.76747
-42.66889,-21.4199999993579,1293,BS050,MG,IGAM,Rio Pomba,1,54,59,42,77,7,-21.42,-42.66889
-42.68908,-21.3983299993584,1294,BS049,MG,IGAM,Ribeirão Meia Pataca,1,56,32,14,50,8,-21.39833,-42.68908
-42.765,-21.3855599993587,1295,BS046,MG,IGAM,Rio Novo,1,54,71,45,83,7,-21.38556,-42.765
-42.74528,-21.374169999359,1296,BS043,MG,IGAM,Rio Pomba,1,53,64,42,81,9,-21.37417,-42.74528
-42.82336,-21.2874999993611,1297,BS042,MG,IGAM,Rio Xopotó,1,53,62,39,79,10,-21.2875,-42.82336
-43.03869,-21.3857799993587,1298,BS038,MG,IGAM,Rio Pomba,1,14,59,43,65,6,-21.38578,-43.03869
-43.31811,-21.2336399993624,1299,BS033,MG,IGAM,Rio Pomba,1,56,58,37,79,9,-21.23364,-43.31811
-43.14389,-22.0938899993417,1300,BS032,MG,IGAM,Rio Paraibuna,1,55,69,45,87,9,-22.09389,-43.14389
-43.14806,-22.0150299993436,1301,BS031,MG,IGAM,Rio Cágado,1,55,66,41,91,10,-22.01503,-43.14806
-43.0225,-21.8789399993469,1302,BS030,MG,IGAM,Rio do Cágado,1,14,67,56,75,6,-21.87894,-43.0225
-43.30444,-22.0155599993436,1303,BS029,MG,IGAM,Rio Paraibuna,1,55,65,43,81,9,-22.01556,-43.30444
-43.33722,-22.0088899993438,1304,BS028,MG,IGAM,Rio Preto,1,55,66,43,80,9,-22.00889,-43.33722
-44.26419,-22.2436899993383,1305,BS027,MG,IGAM,Rio Preto,1,14,67,54,79,7,-22.24369,-44.26419
-44.32183,-22.2610599993378,1306,BS026,MG,IGAM,Rio Preto,1,14,71,57,82,8,-22.26106,-44.32183
-43.3735,-21.9672199993448,1307,BS024,MG,IGAM,Rio Paraibuna,1,55,63,41,77,8,-21.96722,-43.3735
-43.33353,-21.8574199993474,1308,BS018,MG,IGAM,Rio Paraibuna,1,54,52,36,67,6,-21.85742,-43.33353
-43.32333,-21.7812799993492,1309,BS017,MG,IGAM,Rio Paraibuna,1,56,35,20,52,7,-21.78128,-43.32333
-43.43281,-21.6781899993516,1310,BS006,MG,IGAM,Rio Paraibuna,1,54,59,47,81,8,-21.67819,-43.43281
-43.50433,-21.5933899993537,1311,BS002,MG,IGAM,Rio Paraibuna,1,55,68,54,91,8,-21.59339,-43.50433
-46.48778,-23.4674999993101,1313,BQGU03850,SP,CETESB,Rio Baquirivu-Guaçu,1,24,18,11,33,6,-23.4675,-46.48778
-46.3847,-23.4138999993113,1314,BQGU03200,SP,CETESB,Rio Baquirivu-Guaçu,1,65,28,11,57,10,-23.4139,-46.3847
-44.95528,-18.8473099994225,1317,BP099,MG,IGAM,Rio Paraopeba,2,28,70,46,86,11,-18.84731,-44.95528
-44.48208,-19.2989699994108,1318,BP098,MG,IGAM,Ribeirão do Cedro,1,36,51,38,75,10,-19.29897,-44.48208
-44.21736,-20.1361899993895,1319,BP096,MG,IGAM,Rio Manso,1,36,59,46,80,8,-20.13619,-44.21736
-44.04,-20.1208299993899,1320,BP094,MG,IGAM,Ribeirão Catarina,1,46,78,59,91,6,-20.12083,-44.04
-44.05861,-20.1061099993902,1321,BP092,MG,IGAM,Ribeirão Casa Branca,1,45,74,56,83,7,-20.10611,-44.05861
-44.39361,-19.8080599993978,1322,BP090,MG,IGAM,Ribeirão Grande,1,56,62,40,88,10,-19.80806,-44.39361
-44.17244,-19.9116699993952,1323,BP088,MG,IGAM,Rio Betim,1,56,80,46,91,9,-19.91167,-44.17244
-44.18972,-20.0477799993917,1324,BP086,MG,IGAM,Ribeirão Sarzedo,1,56,51,25,78,10,-20.04778,-44.18972
-43.80361,-20.5999999993779,1325,BP084,MG,IGAM,Rio Maranhão,1,56,44,20,58,8,-20.6,-43.80361
-44.53167,-19.3725299994089,1326,BP083,MG,IGAM,Rio Paraopeba,1,55,65,47,81,10,-19.37253,-44.53167
-44.48006,-19.6727799994012,1327,BP082,MG,IGAM,Rio Paraopeba,1,56,63,42,86,11,-19.67278,-44.48006
-43.90444,-20.51507999938,1328,BP080,MG,IGAM,Rio Maranhão,1,56,49,38,70,6,-20.51508,-43.90444
-43.91139,-20.6022199993778,1329,BP079,MG,IGAM,Rio Paraopeba,1,55,63,38,81,11,-20.60222,-43.91139
-44.70667,-19.1672199994142,1330,BP078,MG,IGAM,Rio Paraopeba,1,55,67,40,83,11,-19.16722,-44.70667
-44.51861,-19.4261099994075,1331,BP076,MG,IGAM,Ribeirão São João,1,55,61,43,79,9,-19.42611,-44.51861
-44.45542,-19.5220799994051,1332,BP074,MG,IGAM,Ribeirão dos Macacos,1,29,52,41,61,5,-19.52208,-44.45542
-44.19536,-19.9634399993938,1333,BP073,MG,IGAM,Ribeirão das Areias ou Riacho das Pedras,1,29,25,14,42,8,-19.96344,-44.19536
-44.31222,-19.9436099993943,1334,BP072,MG,IGAM,Rio Paraopeba,1,56,59,38,76,9,-19.94361,-44.31222
-44.265,-19.9674999993937,1335,BP071,MG,IGAM,Rio Betim,1,56,29,14,53,10,-19.9675,-44.265
-44.25444,-20.0413899993919,1336,BP070,MG,IGAM,Rio Paraopeba,1,56,60,42,82,9,-20.04139,-44.25444
-44.34086,-19.9508299993942,1337,BP069,MG,IGAM,Ribeirão Serra Azul,1,27,42,22,75,12,-19.95083,-44.34086
-44.21008,-20.0994399993904,1338,BP068,MG,IGAM,Rio Paraopeba,1,55,60,44,82,8,-20.09944,-44.21008
-44.37564,-20.1704399993886,1339,BP066,MG,IGAM,Rio Veloso,1,27,62,43,73,7,-20.17044,-44.37564
-44.12306,-20.1999999993879,1340,BP036,MG,IGAM,Rio Paraopeba,1,56,65,43,87,11,-20.2,-44.12306
-44.15236,-20.3222799993848,1341,BP032,MG,IGAM,Rio Macaúbas,1,27,65,42,77,10,-20.32228,-44.15236
-44.02528,-20.4138899993825,1342,BP029,MG,IGAM,Rio Paraopeba,1,54,62,42,87,11,-20.41389,-44.02528
-43.98417,-20.5106399993802,1343,BP027,MG,IGAM,Rio Paraopeba,1,53,57,37,72,8,-20.51064,-43.98417
-43.99194,-20.5597199993789,1344,BP026,MG,IGAM,Rio Camapuã,1,54,58,40,79,8,-20.55972,-43.99194
-44.06067,-20.6474699993768,1345,BP024,MG,IGAM,Rio Brumado,1,28,55,42,79,7,-20.64747,-44.06067
-43.80064,-20.8361899993721,1346,BP022,MG,IGAM,Rio Paraopeba,1,28,59,50,78,6,-20.83619,-43.80064
-45.62139,-23.785829999303,1347,BOIC02950,SP,CETESB,Rio Boiçucanga,1,46,73,57,90,6,-23.78583,-45.62139
-46.0933,-23.5691999993078,1348,BMIR02800,SP,CETESB,Rio Biritiba-Mirim,1,83,72,47,84,8,-23.5692,-46.0933
-37.64178,-7.45791999975682,1349,BJ53,PB,SUDEMA,Açude Bom Jesus (Água Branca),2,13,71,46,87,14,-7.45792,-37.64178
-46.6556,-23.8446999993017,1350,BITQ00100,SP,CETESB,Braço do Taquacetuba,1,80,78,60,92,8,-23.8447,-46.6556
-49.09917,-20.8533299993717,1351,BILU02900,SP,CETESB,Córrego da Biluca,1,18,66,41,81,10,-20.85333,-49.09917
-46.525,-23.8210999993022,1352,BILL02900,SP,CETESB,Reservatório Billings,2,80,81,63,91,6,-23.8211,-46.525
-46.5983,-23.7907999993029,1353,BILL02500,SP,CETESB,Reservatório Billings,2,82,77,53,89,8,-23.7908,-46.5983
-46.6469,-23.786399999303,1354,BILL02100,SP,CETESB,Reservatório Billings,2,82,63,30,84,11,-23.7864,-46.6469
-46.66417,-23.7177799993045,1355,BILL02030,SP,CETESB,Reservatório Billings,2,40,49,19,70,11,-23.71778,-46.66417
-55.96869,-16.195329999494,1356,BGO107,MT,SEMA,Rio Bento Gomes,1,21,68,54,83,8,-16.19533,-55.96869
